1.01017 48.1 13.3 3.4
1.01575 409.0 20.3 29.0
1.01668 717.1 32.3 50.9
1.01759 1112.0 51.8 79.0
1.01878 1794.1 64.8 127.4
1.01979 1898.1 56.9 134.8
1.02065 1471.9 54.5 104.5
1.02168 928.4 37.7 65.9
1.02327 514.4 20.0 36.5
1.02823 161.1 6.0 11.4
1.03384 72.9 2.9 5.2
1.03959 47.4 2.0 3.4
1.04981 29.0 1.5 2.1
1.05966 18.6 1.2 1.3
1.01034 38.7 12.8 2.7
1.01543 354.2 17.2 25.1
1.01678 734.7 34.2 52.2
1.01772 1181.8 54.7 83.9
1.01862 1726.7 65.8 122.6
1.01951 1946.2 56.7 138.2
1.02043 1639.6 56.8 116.4
1.02141 1087.2 42.2 77.2
1.02232 672.9 29.8 47.8
1.02752 179.6 6.9 12.8
1.03358 79.9 2.9 5.7
1.03964 48.7 1.9 3.4
1.04960 31.2 1.5 2.2
1.05952 20.9 1.2 1.5
