1.08 6.56 0.41 0.66
1.12 2.75 0.29 0.28
1.16 1.71 0.23 0.17
1.2 1.43 0.22 0.14
1.24 0.84 0.17 0.1
1.28 0.52 0.14 0.1
1.32 0.52 0.14 0.1
1.36 0.39 0.13 0.1
1.4 0.21 0.11 0.09
1.44 0.31 0.12 0.08
1.48 0.35 0.11 0.08
1.52 0.64 0.13 0.08
1.56 0.65 0.13 0.08
1.6 0.81 0.12 0.08
1.64 0.8 0.13 0.08
1.68 0.49 0.11 0.08
1.72 0.25 0.11 0.08
1.76 0.11 0.07 0.06
1.8 0.03 0.05 0.02
1.84 0.04 0.04 0.02
1.88 0.02 0.04 0.01
1.92 0.07 0.05 0.04
1.96 0.09 0.05 0.05
2.0 0.02 0.03 0.01
2.04 0.02 0.03 0.01
2.08 0.0 0.03 0.01
2.12 0.01 0.02 0.01
2.16 0.02 0.03 0.01
