2.65 69.3 8.1 3.7
2.75 52.9 4.9 2.4
2.85 42.0 3.4 1.6
2.95 32.2 2.7 1.2
3.10 21.7 1.6 0.6
3.30 14.8 0.9 0.4
3.50 7.92 0.63 0.24
3.70 5.26 0.51 0.16
3.90 4.30 0.36 0.13
4.10 2.52 0.25 0.08
4.30 1.79 0.20 0.06
4.50 0.85 0.13 0.03
4.70 0.70 0.11 0.03
4.90 0.55 0.09 0.02
5.10 0.38 0.08 0.02
5.35 0.35 0.05 0.01
5.75 0.150 0.029 0.006
6.25 0.049 0.021 0.006
6.75 0.047 0.018 0.004
7.25 0.020 0.014 0.004
