1.004066 6.87 0.42 0.12
1.010466 42.16 0.47 0.76
1.012955 96.74 1.00 1.74
1.015068 219.53 5.02 3.96
1.016105 366.33 3.33 6.59
1.017155 628.15 2.95 11.30
1.017156 624.76 9.89 11.25
1.018046 996.62 4.28 17.95
1.019118 1413.65 6.02 25.45
1.019214 1433.05 15.03 25.79
1.019421 1434.84 18.40 25.83
1.019902 1341.91 4.74 24.16
1.021222 833.20 4.89 14.99
1.021309 807.54 10.36 14.54
1.022078 582.93 4.03 10.49
1.022744 443.71 4.38 7.99
1.023264 377.77 5.31 6.80
1.025320 199.26 4.97 3.58
1.027956 115.93 1.70 2.09
1.029090 96.96 3.00 1.75
1.033907 50.12 1.26 0.90
1.040028 31.27 1.01 0.56
1.049864 16.93 0.50 0.30
1.050862 17.47 0.94 0.31
1.059947 12.09 0.71 0.22
