3.5664323 0.8060000 0.0549181
3.6576563 0.9060000 0.0593633
3.7539063 0.8450000 0.0563028
3.8514063 0.8170000 0.0549181
3.9501563 0.8540000 0.0571402
4.0501563 0.8420000 0.0566039
4.1514063 0.8460000 0.0571402
4.2539063 0.7500000 0.0530000
4.3576563 0.7960000 0.0543783
4.4626563 0.7790000 0.0535350
4.5689063 0.6660000 0.0507740
4.6764063 0.5510000 0.0475079
4.7851563 0.4290000 0.0403113
4.8951563 0.3900000 0.0380789
5.0064063 0.3790000 0.0357771
5.1189063 0.2340000 0.0299666
5.2326563 0.2010000 0.0277308
5.4056250 0.1430000 0.0184391
5.6406250 0.1050000 0.0162788
5.8806250 0.1150000 0.0134164
6.1256250 0.1010000 0.0120830
6.3756250 0.0840000 0.0107703
6.6306250 0.0550000 0.0085440
6.8906250 0.0400000 0.0085440
7.1556250 0.0280000 0.0067082
7.4256250 0.0360000 0.0076158
7.7006250 0.0290000 0.0067082
7.9806250 0.0180000 0.0050990
8.2656250 0.0270000 0.0063246
8.5556250 0.0190000 0.0053852
8.8506250 0.0200000 0.0053852
9.6100000 0.0042000 0.0025612
9.6100000 0.0084000 0.0018311
10.8900000 0.0054000 0.0016279
10.8900000 0.0038000 0.0007163
12.2500000 0.0016000 0.0006708
12.2500000 0.0024200 0.0004603
13.6900000 0.0019000 0.0008544
13.6900000 0.0009800 0.0003026
15.2100000 0.0002000 0.0004472
15.2100000 0.0007200 0.0001922
17.0156250 0.0003000 0.0003606
18.0625000 0.0001650 0.0000534
19.1406250 0.0003000 0.0003606
25.0000000 0.0000180 0.0000100
36.0000000 0.0000014 0.0000025
