0.97515625 0.03404300 0.00601017
0.98505625 0.52023100 0.04201780
0.99500625 3.19217100 0.18133795
1.00100025 7.76483700 2.30041250
1.00300225 5.94779000 1.92163599
1.00500625 10.59019600 3.25047382
1.00701225 9.63146100 3.46848510
1.00902025 13.94397800 4.99331257
1.01103025 20.33948600 7.33220873
1.01304225 29.08580000 9.77752106
1.01505625 30.13582700 11.11881320
1.01707225 40.40223900 14.93412043
1.01909025 52.32348900 20.05554588
1.02111025 67.42238500 22.86936198
1.02313225 104.99093100 34.92203160
1.02515625 132.71958500 51.43558464
1.02718225 182.32391500 69.33331978
1.02921025 274.11727700 111.00203900
1.03124025 444.48373400 186.13421243
1.03327225 695.80222400 315.22035133
1.03530625 1211.07223200 475.20253507
1.03734225 1815.48296500 831.85676254
1.03938025 2009.06012900 853.27745166
1.04142025 1510.64307700 585.41439891
1.04346225 949.83482000 270.54601061
1.04550625 675.07793200 177.32128744
1.04755225 455.07878000 149.83113634
1.04960025 363.97603900 115.98006796
1.05165025 278.69647100 96.11952679
1.05370225 230.22938500 70.20686606
1.05575625 171.82932400 45.38107430
1.05781225 155.89575300 53.03857919
1.05987025 133.72340400 45.95893068
1.06193025 126.68812000 35.57154864
1.06399225 101.37971900 33.85745512
1.06605625 94.47374500 31.43213825
1.06812225 78.97747600 26.54250078
1.07019025 74.62534300 25.80461629
1.07226025 65.20442900 21.52035016
1.07433225 60.89312100 19.87710422
1.07640625 64.81491100 17.51767403
1.07848225 51.66602000 16.71021975
1.08056025 45.79947800 14.21122116
1.08680625 43.40466200 2.54083281
1.09620900 36.24300000 0.75650843
1.09725625 34.99577600 2.16673674
1.10775625 27.42988300 1.66717058
1.11830625 22.91198400 1.41284669
1.12890625 21.09121600 1.24742102
1.13955625 19.21957300 1.11629538
1.15025625 16.65471600 0.95425844
1.15562500 18.48300000 0.38810437
1.16100625 16.67369900 0.97753736
1.17180625 16.07066400 0.91265263
1.18265625 13.80417900 0.77392187
1.19355625 13.87000800 0.80733003
1.20340900 14.18400000 0.30560105
1.20450625 12.74152600 0.74901952
1.23210000 11.50355200 0.23030746
1.26337600 11.30700000 0.24740655
1.27690000 9.76316100 0.19573176
1.32250000 8.88818700 0.17927034
1.32480100 9.41500000 0.22748187
1.36890000 7.91164500 0.16022790
1.37827600 9.14800000 0.20833147
1.41610000 7.61148500 0.15464118
1.43041600 7.73700000 0.18333030
1.46410000 7.27651500 0.18644768
1.49572900 7.26900000 0.20357063
1.51290000 6.32698100 0.16258027
1.55002500 6.62400000 0.20840585
1.56250000 7.25538600 0.18320289
1.61290000 6.24004600 0.15760066
1.62052900 6.51800000 0.19188799
1.63072900 6.35800000 0.17660408
1.66410000 6.02362500 0.15067220
1.67702500 5.96400000 0.20103980
1.71610000 5.66600700 0.20109765
1.75032900 5.71800000 0.17217723
1.76890000 5.50158300 0.19495915
1.80633600 5.16000000 0.16329421
1.82250000 5.00275400 0.17667569
1.84144900 5.33900000 0.15101324
1.87690000 4.75062300 0.16741646
1.88787600 5.30800000 0.15035957
1.93210000 5.06118300 0.17795314
1.94323600 5.00100000 0.14713939
1.98810000 4.33638900 0.15245632
2.02492900 4.57900000 0.13641847
2.04490000 4.25246100 0.14905311
2.05922500 4.11400000 0.12067311
2.08224900 4.25400000 0.14838464
2.10250000 4.10792000 0.14397553
2.16090000 3.75451900 0.13156464
2.16384100 4.09300000 0.12432618
2.22010000 3.46905200 0.12140972
2.23203600 3.64600000 0.12042010
2.28010000 3.61009900 0.13880134
2.29522500 3.57400000 0.11151681
2.31648400 3.67900000 0.13370116
2.34090000 3.22217900 0.12403364
2.38084900 3.38200000 0.13003461
2.40250000 3.06929400 0.11825634
2.46490000 3.30625800 0.12698479
2.52810000 3.23367500 0.12404061
2.54083600 3.50700000 0.15910060
2.54402500 3.30200000 0.10547512
2.59210000 2.91618300 0.11206815
2.63412900 3.02200000 0.11069327
2.65690000 2.69412800 0.10350060
2.69944900 2.81500000 0.11294689
2.72250000 2.52584700 0.09687547
2.78556100 2.15500000 0.09613532
2.78890000 1.90007200 0.07303633
2.80227600 1.77000000 0.06931811
2.86624900 1.57000000 0.08420214
2.92410000 0.84654200 0.06010663
2.94465600 1.11500000 0.07905694
2.96872900 0.96800000 0.07184010
2.99290000 0.86782700 0.06159194
3.03456400 0.63300000 0.05263079
3.06250000 0.54285000 0.03858108
3.09056400 0.50300000 0.04049691
3.13290000 0.33428200 0.02378164
3.14707600 0.31000000 0.03710795
3.21484900 0.17000000 0.03590265
3.23280400 0.18700000 0.02968164
3.27610000 0.21616800 0.01535532
3.33427600 0.21500000 0.03605551
3.34890000 0.30143800 0.02141819
3.38560000 0.29300000 0.04332436
3.41880100 0.17100000 0.04294182
3.42250000 0.20390600 0.01450761
3.49690000 0.32505700 0.02307061
3.50064100 0.29100000 0.03981206
3.51187600 0.27600000 0.03667424
3.57210000 0.23758700 0.01688977
3.58344900 0.34500000 0.04308132
3.61380100 0.34300000 0.05069517
3.62140900 0.28700000 0.03712142
3.64810000 0.33582800 0.02387512
3.70947600 0.36700000 0.04681880
3.71332900 0.31600000 0.04427189
