-0.0409 0.95917 0.01564 0.0
-0.0491 0.94287 0.02121 0.0
-0.0572 0.93755 0.02613 0.0
-0.0654 0.91597 0.03221 0.0
-0.0736 0.88318 0.03906 0.0
-0.0818 0.94234 0.04722 0.0
-0.0899 0.81302 0.06088 0.0
-0.0981 0.87121 0.07346 0.0
-0.1063 0.86545 0.09128 0.0
-0.1145 0.94181 0.12051 0.0
