1.020645 42.89 5.24 0.73
1.034472 658.31 16.28 11.19
1.036609 1069.66 37.28 18.18
1.038279 1277.47 32.24 21.72
1.038789 1291.73 37.71 21.96
1.04038 1189.92 25.71 20.23
1.040665 1193.67 37.24 20.29
1.044177 536.87 29.20 9.13
1.048515 258.07 13.17 4.39
1.008518 18.40 9.79 0.31
1.021838 53.97 7.67 0.92
1.033008 433.50 38.28 7.37
1.034675 655.44 49.99 11.14
1.036446 999.53 55.15 16.99
1.038361 1322.36 24.95 22.48
1.0404 1150.41 45.14 19.56
1.042359 811.47 40.51 13.79
1.044239 535.04 34.73 9.10
1.056167 115.46 9.43 1.96
1.068391 61.69 7.97 1.05
1.080519 35.61 5.85 0.61
1.009302 13.51 4.57 0.23
1.022728 54.14 3.56 0.92
1.032236 378.50 30.55 6.43
1.034147 611.59 46.75 10.40
1.036141 1006.14 53.17 17.10
1.038443 1342.10 24.98 22.82
1.040298 1127.91 44.75 19.17
1.042155 770.24 39.35 13.09
1.043953 522.59 31.87 8.88
1.045854 364.38 26.86 6.19
1.057524 93.58 8.91 1.59
1.06928 50.31 7.24 0.86
1.008398 12.32 1.76 0.21
1.022728 57.87 7.02 0.98
1.032073 370.78 28.70 6.30
1.034167 656.40 49.79 11.16
1.036161 1078.38 55.49 18.33
1.037872 1344.75 23.70 22.86
1.039747 1219.37 41.92 20.73
1.041788 866.39 42.87 14.73
1.043667 558.39 31.15 9.49
1.04569 371.98 23.77 6.32
1.057627 93.75 7.70 1.59
