4.0 0.0539 0.0052 0.0041
4.2025 0.044 0.0078 0.0037
4.41 0.0235 0.003 0.0036
4.515625 0.0172 0.0009 0.0014
4.6225 0.0142 0.0061 0.0013
4.730625 0.0183 0.0027 0.0026
4.84 0.0176 0.0024 0.0012
4.98361 0.0244 0.003 0.0021
5.333328 0.0156 0.0018 0.001
5.694905 0.0034 0.0009 0.0007
5.740816 0.0039 0.0006 0.0005
6.992851 0.0048 0.0008 0.0007
7.003433 0.0052 0.0008 0.0003
8.41 0.0014 0.0003 0.0002
9.4864 0.0013 0.0002 0.0002
