1.02105 70.97 0.51 1.42
1.026088 157.49 1.04 3.1
1.030367 360.26 5.4 7.2
1.03248 615.78 4.11 12.35
1.034594 1078.65 5.45 21.68
1.034614 1069.53 9.66 21.47
1.036426 1713.12 11.89 34.39
1.038606 2265.24 8.26 45.38
1.038789 2247.95 18.28 44.98
1.039176 2206.41 21.8 44.18
1.040196 1989.27 6.04 39.81
1.04289 1140.45 7.76 22.91
1.043074 1124.42 10.74 22.62
1.044648 800.86 5.84 16.1
1.045997 612.29 5.05 12.28
1.047061 517.19 5.7 10.37
1.051281 298.4 4.95 5.98
1.056702 174.44 1.58 3.46
1.059026 146.58 2.7 2.93
1.06897 83.45 1.15 2.33
1.081662 52.49 0.88 1.5
1.102206 32.65 0.45 0.91
1.104307 32.12 0.8 0.9
1.123494 24.66 0.61 0.69
