0.975156 0.034043 0.05198 0.005369
0.985056 0.520231 0.200539 0.012173
0.995006 3.192171 0.406496 0.074697
1.001 7.764837 1.516421 0.063672
1.003002 5.94779 1.386008 0.048772
1.005006 10.590196 1.802585 0.08684
1.007012 9.631461 1.862145 0.078978
1.00902 13.943978 2.234279 0.114341
1.01103 20.339486 2.707455 0.166784
1.013042 29.0858 3.126438 0.238504
1.015056 30.135827 3.334077 0.247114
1.017072 40.402239 3.863993 0.331298
1.01909 52.323489 4.477829 0.429053
1.02111 67.422385 4.781653 0.485441
1.023132 104.990931 5.908794 0.755935
1.025156 132.719585 7.171242 0.955581
1.027182 182.323915 8.325917 1.312732
1.02921 274.117277 10.534918 1.973644
1.03124 444.483734 13.642093 3.200283
1.033272 695.802224 17.753325 5.009776
1.035306 1211.072232 21.797306 8.71972
1.037342 1815.482965 28.840147 13.071477
1.03938 2009.060129 29.208814 14.465233
1.04142 1510.643077 24.19325 10.87663
1.043462 949.83482 16.445655 6.838811
1.045506 675.077932 13.313702 4.860561
1.047552 455.07878 12.239089 3.276567
1.0496 363.976039 10.768029 2.620627
1.05165 278.696471 9.802988 2.006615
1.053702 230.229385 8.377786 1.657652
1.055756 171.829324 6.735296 1.237171
1.057812 155.895753 7.281943 1.122449
1.05987 133.723404 6.778558 0.962809
1.06193 126.68812 5.962822 1.076849
1.063992 101.379719 5.817773 0.861728
1.066056 94.473745 5.605522 0.803027
1.068122 78.977476 5.151117 0.671309
1.07019 74.625343 5.079057 0.634315
1.07226 65.204429 4.638234 0.554238
1.074332 60.893121 4.457619 0.517592
1.076406 64.814911 4.184377 0.550927
1.078482 51.66602 4.087108 0.439161
1.08056 45.799478 3.76907 0.389296
1.086806 43.404662 1.570358 0.612006
1.097256 34.995776 1.452516 0.49344
1.107756 27.429883 1.271337 0.408705
1.118306 22.911984 1.170889 0.341389
1.128906 21.091216 1.098721 0.314259
1.139556 19.219573 1.038719 0.286372
1.150256 16.654716 0.95991 0.248155
1.161006 16.673699 0.972338 0.248438
1.171806 16.070664 0.938445 0.239453
1.182656 13.804179 0.863765 0.205682
1.193556 13.870008 0.88342 0.206663
1.204506 12.741526 0.851211 0.189849
1.2321 11.503552 0.363451 0.188658
1.2769 9.763161 0.335527 0.160116
1.3225 8.888187 0.323041 0.145766
1.3689 7.911645 0.306609 0.129751
1.4161 7.611485 0.302123 0.124828
1.4641 7.276515 0.303031 0.162266
1.5129 6.326981 0.284219 0.141092
1.5625 7.255386 0.293155 0.161795
1.6129 6.240046 0.27201 0.139153
1.6641 6.023625 0.261252 0.134327
1.7161 5.666007 0.251179 0.190944
1.7689 5.501583 0.245537 0.185403
1.8225 5.002754 0.229843 0.168593
1.8769 4.750623 0.22128 0.160096
1.9321 5.061183 0.225286 0.170562
1.9881 4.336389 0.208425 0.146136
2.0449 4.252461 0.202444 0.143308
2.1025 4.10792 0.198871 0.138437
2.1609 3.754519 0.189887 0.126527
2.2201 3.469052 0.180991 0.116907
2.2801 3.610099 0.183482 0.134657
2.3409 3.222179 0.175069 0.120187
2.4025 3.069294 0.172128 0.114485
2.4649 3.306258 0.173992 0.123323
2.5281 3.233675 0.170133 0.120616
2.5921 2.916183 0.164236 0.108774
2.6569 2.694128 0.15741 0.100491
2.7225 2.525847 0.150171 0.094214
2.7889 1.900072 0.132837 0.070873
2.8561 1.18224 0.106761 0.044098
2.9241 0.846542 0.088396 0.059597
2.9929 0.867827 0.088363 0.061095
3.0625 0.54285 0.072735 0.038217
3.1329 0.334282 0.058539 0.023533
3.2041 0.136429 0.04163 0.009605
3.2761 0.216168 0.045247 0.015218
3.3489 0.301438 0.053832 0.021221
3.4225 0.203906 0.045813 0.014355
3.4969 0.325057 0.054114 0.022884
3.5721 0.237587 0.04843 0.016726
3.6481 0.335828 0.057673 0.023642
3.7249 0.330249 0.056901 0.02325
3.8025 0.331115 0.056792 0.02331
3.8809 0.34416 0.058009 0.024229
3.9601 0.288732 0.054119 0.020327
4.0401 0.373957 0.057735 0.026327
4.1209 0.321729 0.05253 0.02265
4.2025 0.192987 0.043815 0.013586
4.2849 0.291564 0.049397 0.020526
4.3681 0.154096 0.040441 0.010848
4.4521 0.190669 0.041988 0.013423
4.5369 0.224211 0.044368 0.015784
4.6225 0.141267 0.034906 0.009945
4.7089 0.099761 0.031958 0.007023
4.7961 0.220129 0.044264 0.015497
4.8841 0.232192 0.043803 0.016346
4.9729 0.254131 0.046754 0.017891
5.0625 0.312361 0.047004 0.02199
5.1529 0.130284 0.031966 0.009172
5.2441 0.267993 0.043144 0.018867
5.3361 0.214109 0.040272 0.01244
5.4289 0.150527 0.034972 0.008746
5.5225 0.101883 0.029356 0.005919
5.6169 0.159791 0.03388 0.009284
5.7121 0.077845 0.024296 0.004523
5.8081 0.112938 0.028261 0.006562
5.9049 0.119888 0.030272 0.006965
6.0025 0.05867 0.021986 0.003409
6.1009 0.053238 0.021154 0.003093
6.2001 0.10564 0.026898 0.006138
6.3001 0.079057 0.025655 0.004593
6.4009 0.090945 0.026585 0.005284
6.5025 0.103637 0.028103 0.006021
6.6049 0.055571 0.022025 0.003229
6.7081 0.081554 0.024182 0.004738
6.8644 0.065937 0.01464 0.003831
7.0756 0.044671 0.012755 0.002595
7.29 0.046153 0.011986 0.002681
7.5076 0.037 0.01072 0.00215
7.7284 0.037379 0.010949 0.002172
7.9524 0.039077 0.010439 0.00227
8.1796 0.02904 0.009251 0.001687
8.41 0.038532 0.010937 0.002239
8.6436 0.044669 0.010612 0.002595
8.8804 0.021097 0.007915 0.001226
9.1204 0.023581 0.007939 0.002077
9.3636 0.03378 0.009276 0.002976
9.61 0.020134 0.00692 0.001774
9.8596 0.03313 0.009274 0.002919
10.1124 0.017842 0.007224 0.001572
10.3684 0.022872 0.007573 0.002015
10.6276 0.024397 0.007926 0.002149
10.89 0.010055 0.005465 0.000886
11.1556 0.030098 0.007754 0.002652
11.4244 0.012148 0.005842 0.00107
11.8336 0.012321 0.003568 0.001085
12.3904 0.007684 0.002752 0.000677
12.96 0.008229 0.002934 0.000725
13.5424 0.011026 0.00323 0.000971
14.1376 0.005356 0.002456 0.000472
15.6025 0.002496 0.000958 0.00022
18.0625 0.003895 0.000877 0.000981
20.7025 0.001578 0.000624 0.000397
23.5225 0.001157 0.000535 0.000291
