4.0 0.3515 0.0082 0.009
4.2025 0.2961 0.0131 0.0075
4.41 0.2206 0.0059 0.0055
4.515625 0.192 0.0018 0.0047
4.6225 0.1717 0.0107 0.0042
4.730625 0.1842 0.0057 0.0046
4.84 0.2314 0.0057 0.006
4.98361 0.2532 0.0063 0.0064
5.333328 0.184 0.004 0.0048
5.694905 0.1015 0.0029 0.0028
5.740816 0.1026 0.0017 0.0029
6.25 0.0881 0.0122 0.0028
6.992851 0.0566 0.0018 0.0023
7.003433 0.0567 0.0018 0.0018
7.29 0.0363 0.0084 0.0013
7.84 0.0379 0.0088 0.0017
8.41 0.0304 0.0008 0.0015
8.7025 0.0253 0.0019 0.0014
8.886361 0.028 0.0016 0.0016
9.0 0.0244 0.0018 0.0015
9.1204 0.0248 0.0018 0.0015
9.4864 0.0253 0.0007 0.0022
